Country,TIME,Value
ISR,2015-Q1,5.456891
ISR,2015-Q2,5.111956
ISR,2015-Q3,5.177812
ISR,2015-Q4,5.21241
ISR,2016-Q1,5.262743
ISR,2016-Q2,4.828686
ISR,2016-Q3,4.738489
ISR,2016-Q4,4.513805
ISR,2017-Q1,4.448256
ISR,2017-Q2,4.385209
ISR,2017-Q3,3.990999
ISR,2017-Q4,4.076079
ISR,2018-Q1,3.792641
ISR,2018-Q2,3.953097
ISR,2018-Q3,4.050856
ISR,2018-Q4,4.102059
ISR,2019-Q1,4.097482
ISR,2019-Q2,3.848934
ISR,2019-Q3,3.574343
ISR,2019-Q4,3.778819
ISR,2020-Q1,3.53832
ISR,2020-Q2,4.119778
ISR,2020-Q3,4.689622
ISR,2020-Q4,4.810322
ISR,2021-Q1,5.09287
ISR,2021-Q2,5.286543
ISR,2021-Q3,4.977135
SVN,1996-Q1,7.1
SVN,1996-Q2,6.966667
SVN,1996-Q3,6.766667
SVN,1996-Q4,6.8
SVN,1997-Q1,6.733333
SVN,1997-Q2,6.8
SVN,1997-Q3,7.066667
SVN,1997-Q4,7.133333
SVN,1998-Q1,7.333333
SVN,1998-Q2,7.4
SVN,1998-Q3,7.4
SVN,1998-Q4,7.4
SVN,1999-Q1,7.233333
SVN,1999-Q2,7.533333
SVN,1999-Q3,7.6
SVN,1999-Q4,7.333333
SVN,2000-Q1,6.8
SVN,2000-Q2,7.166667
SVN,2000-Q3,6.8
SVN,2000-Q4,6.233333
SVN,2001-Q1,6.066667
SVN,2001-Q2,5.933333
SVN,2001-Q3,6.066667
SVN,2001-Q4,6.7
SVN,2002-Q1,6.566667
SVN,2002-Q2,6.233333
SVN,2002-Q3,6.233333
SVN,2002-Q4,6.333333
SVN,2003-Q1,6.666667
SVN,2003-Q2,6.8
SVN,2003-Q3,6.8
SVN,2003-Q4,6.533333
SVN,2004-Q1,6.5
SVN,2004-Q2,6.333333
SVN,2004-Q3,6.166667
SVN,2004-Q4,6.3
SVN,2005-Q1,6.433333
SVN,2005-Q2,6.033333
SVN,2005-Q3,6.566667
SVN,2005-Q4,7.1
SVN,2006-Q1,6.533333
SVN,2006-Q2,6.166667
SVN,2006-Q3,5.733333
SVN,2006-Q4,5.466667
SVN,2007-Q1,5.266667
SVN,2007-Q2,4.833333
SVN,2007-Q3,4.6
SVN,2007-Q4,4.666667
SVN,2008-Q1,4.7
SVN,2008-Q2,4.366667
SVN,2008-Q3,4.266667
SVN,2008-Q4,4.266667
SVN,2009-Q1,4.9
SVN,2009-Q2,5.8
SVN,2009-Q3,6.466667
SVN,2009-Q4,6.433333
SVN,2010-Q1,6.733333
SVN,2010-Q2,7.333333
SVN,2010-Q3,7.366667
SVN,2010-Q4,7.766667
SVN,2011-Q1,8.066667
SVN,2011-Q2,8
SVN,2011-Q3,8.2
SVN,2011-Q4,8.733334
SVN,2012-Q1,8.1
SVN,2012-Q2,8.5
SVN,2012-Q3,9.533334
SVN,2012-Q4,9.566667
SVN,2013-Q1,10.53333
SVN,2013-Q2,10.63333
SVN,2013-Q3,9.833333
SVN,2013-Q4,9.733334
SVN,2014-Q1,10.23333
SVN,2014-Q2,9.6
SVN,2014-Q3,9.633333
SVN,2014-Q4,9.666667
SVN,2015-Q1,9.266666
SVN,2015-Q2,9.466666
SVN,2015-Q3,8.833333
SVN,2015-Q4,8.533334
SVN,2016-Q1,8.333333
SVN,2016-Q2,8.066667
SVN,2016-Q3,7.6
SVN,2016-Q4,8.166667
SVN,2017-Q1,7.3
SVN,2017-Q2,6.633333
SVN,2017-Q3,6.466667
SVN,2017-Q4,5.9
SVN,2018-Q1,5.566667
SVN,2018-Q2,5.366667
SVN,2018-Q3,5.1
SVN,2018-Q4,4.533333
SVN,2019-Q1,4.466667
SVN,2019-Q2,4.366667
SVN,2019-Q3,4.833333
SVN,2019-Q4,4.166667
SVN,2020-Q1,4.233333
SVN,2020-Q2,5.333333
SVN,2020-Q3,5.166667
SVN,2020-Q4,5.233333
SVN,2021-Q1,5.2
SVN,2021-Q2,4.533333
SVN,2021-Q3,4.6
OECD,2005-Q1,6.913934
OECD,2005-Q2,6.885365
OECD,2005-Q3,6.759161
OECD,2005-Q4,6.705974
OECD,2006-Q1,6.517898
OECD,2006-Q2,6.350368
OECD,2006-Q3,6.261959
OECD,2006-Q4,6.086984
OECD,2007-Q1,5.971813
OECD,2007-Q2,5.788388
OECD,2007-Q3,5.798095
OECD,2007-Q4,5.805713
OECD,2008-Q1,5.802697
OECD,2008-Q2,5.919225
OECD,2008-Q3,6.220164
OECD,2008-Q4,6.751817
OECD,2009-Q1,7.69636
OECD,2009-Q2,8.352875
OECD,2009-Q3,8.593541
OECD,2009-Q4,8.654903
OECD,2010-Q1,8.672537
OECD,2010-Q2,8.564698
OECD,2010-Q3,8.415253
OECD,2010-Q4,8.414377
OECD,2011-Q1,8.150599
OECD,2011-Q2,8.119661
OECD,2011-Q3,8.112284
OECD,2011-Q4,8.090368
OECD,2012-Q1,8.075317
OECD,2012-Q2,8.099771
OECD,2012-Q3,8.072509
OECD,2012-Q4,8.139762
OECD,2013-Q1,8.200004
OECD,2013-Q2,8.088819
OECD,2013-Q3,7.949974
OECD,2013-Q4,7.783989
OECD,2014-Q1,7.684808
OECD,2014-Q2,7.475339
OECD,2014-Q3,7.386681
OECD,2014-Q4,7.234347
OECD,2015-Q1,7.081029
OECD,2015-Q2,6.989529
OECD,2015-Q3,6.780296
OECD,2015-Q4,6.680596
OECD,2016-Q1,6.59202
OECD,2016-Q2,6.491934
OECD,2016-Q3,6.435995
OECD,2016-Q4,6.345773
OECD,2017-Q1,6.197591
OECD,2017-Q2,5.985036
OECD,2017-Q3,5.84883
OECD,2017-Q4,5.736816
OECD,2018-Q1,5.572212
OECD,2018-Q2,5.493629
OECD,2018-Q3,5.442487
OECD,2018-Q4,5.508788
OECD,2019-Q1,5.540809
OECD,2019-Q2,5.416534
OECD,2019-Q3,5.382557
OECD,2019-Q4,5.34274
OECD,2020-Q1,5.397393
OECD,2020-Q2,8.572947
OECD,2020-Q3,7.708942
OECD,2020-Q4,6.96804
OECD,2021-Q1,6.708778
OECD,2021-Q2,6.486393
OECD,2021-Q3,5.911338
AUS,Feb-78,6.644867
AUS,Mar-78,6.302329
AUS,Apr-78,6.267148
AUS,May-78,6.209167
AUS,Jun-78,6.303327
AUS,Jul-78,6.222891
AUS,Aug-78,6.490117
AUS,Sep-78,6.255816
AUS,Oct-78,6.163075
AUS,Nov-78,6.330316
AUS,Dec-78,6.404912
AUS,Jan-79,6.370493
AUS,Feb-79,6.257102
AUS,Mar-79,6.302608
AUS,Apr-79,6.497991
AUS,May-79,6.20331
AUS,Jun-79,6.250967
AUS,Jul-79,6.274221
AUS,Aug-79,6.11784
AUS,Sep-79,6.232357
AUS,Oct-79,6.383507
AUS,Nov-79,6.044292
AUS,Dec-79,6.119713
AUS,Jan-80,6.146189
AUS,Feb-80,5.998692
AUS,Mar-80,5.936146
AUS,Apr-80,6.114644
AUS,May-80,6.245418
AUS,Jun-80,6.322504
AUS,Jul-80,6.077494
AUS,Aug-80,6.176674
AUS,Sep-80,6.140678
AUS,Oct-80,6.054791
AUS,Nov-80,5.84972
AUS,Dec-80,6.050725
AUS,Jan-81,5.916251
AUS,Feb-81,5.616568
AUS,Mar-81,5.745607
AUS,Apr-81,5.554529
AUS,May-81,5.58832
AUS,Jun-81,5.373744
AUS,Jul-81,5.827485
AUS,Aug-81,5.845825
AUS,Sep-81,5.811767
AUS,Oct-81,5.872079
AUS,Nov-81,5.994548
AUS,Dec-81,6.026475
AUS,Jan-82,5.982417
AUS,Feb-82,6.308355
AUS,Mar-82,6.322474
AUS,Apr-82,6.333239
AUS,May-82,6.592115
AUS,Jun-82,6.766427
AUS,Jul-82,6.883143
AUS,Aug-82,7.011209
AUS,Sep-82,7.429191
AUS,Oct-82,8.294353
AUS,Nov-82,8.678759
AUS,Dec-82,9.401317
AUS,Jan-83,9.299678
AUS,Feb-83,9.658428
AUS,Mar-83,9.950566
AUS,Apr-83,10.15167
AUS,May-83,10.32214
AUS,Jun-83,10.2024
AUS,Jul-83,10.5218
AUS,Aug-83,10.21849
AUS,Sep-83,10.3374
AUS,Oct-83,10.00716
AUS,Nov-83,9.65347
AUS,Dec-83,9.456554
AUS,Jan-84,9.49796
AUS,Feb-84,9.38538
AUS,Mar-84,9.207489
AUS,Apr-84,9.370096
AUS,May-84,8.93572
AUS,Jun-84,9.094374
AUS,Jul-84,8.919109
AUS,Aug-84,8.828099
AUS,Sep-84,8.734541
AUS,Oct-84,8.694674
AUS,Nov-84,8.678521
AUS,Dec-84,8.51868
AUS,Jan-85,8.549894
AUS,Feb-85,8.389164
AUS,Mar-85,8.664765
AUS,Apr-85,8.40245
AUS,May-85,8.375187
AUS,Jun-85,8.569357
AUS,Jul-85,8.309719
AUS,Aug-85,8.155189
AUS,Sep-85,8.057086
AUS,Oct-85,7.84792
AUS,Nov-85,7.949905
AUS,Dec-85,7.783872
AUS,Jan-86,7.804641
AUS,Feb-86,8.002862
AUS,Mar-86,7.926477
AUS,Apr-86,7.900908
AUS,May-86,7.845691
AUS,Jun-86,7.651785
AUS,Jul-86,8.110531
AUS,Aug-86,8.238811
AUS,Sep-86,8.337732
AUS,Oct-86,8.309134
AUS,Nov-86,8.318424
AUS,Dec-86,8.362515
AUS,Jan-87,8.185757
AUS,Feb-87,8.211022
AUS,Mar-87,8.434282
AUS,Apr-87,8.300403
AUS,May-87,8.200933
AUS,Jun-87,8.007297
AUS,Jul-87,8.075734
AUS,Aug-87,8.105145
AUS,Sep-87,7.754948
AUS,Oct-87,8.085401
AUS,Nov-87,7.930709
AUS,Dec-87,7.727547
AUS,Jan-88,7.63027
AUS,Feb-88,7.417001
AUS,Mar-88,7.503083
AUS,Apr-88,7.913194
AUS,May-88,7.450668
AUS,Jun-88,7.583986
AUS,Jul-88,6.756271
AUS,Aug-88,7.068423
AUS,Sep-88,6.934225
AUS,Oct-88,6.817611
AUS,Nov-88,6.612473
AUS,Dec-88,6.83211
AUS,Jan-89,6.806937
AUS,Feb-89,6.638079
AUS,Mar-89,6.343192
AUS,Apr-89,6.200236
AUS,May-89,6.279634
AUS,Jun-89,6.011333
AUS,Jul-89,6.039479
AUS,Aug-89,5.944443
AUS,Sep-89,6.031066
AUS,Oct-89,5.924278
AUS,Nov-89,5.786608
AUS,Dec-89,5.847773
AUS,Jan-90,6.112361
AUS,Feb-90,6.392068
AUS,Mar-90,6.187473
AUS,Apr-90,6.278881
AUS,May-90,6.504589
AUS,Jun-90,6.608166
AUS,Jul-90,7.098155
AUS,Aug-90,7.211942
AUS,Sep-90,7.374335
AUS,Oct-90,7.637565
AUS,Nov-90,7.946015
AUS,Dec-90,8.019039
AUS,Jan-91,8.396696
AUS,Feb-91,8.617777
AUS,Mar-91,9.185177
AUS,Apr-91,9.85997
AUS,May-91,9.503286
AUS,Jun-91,9.555212
AUS,Jul-91,9.676419
AUS,Aug-91,9.790671
AUS,Sep-91,10.03268
AUS,Oct-91,9.98777
AUS,Nov-91,10.19801
AUS,Dec-91,10.47373
AUS,Jan-92,10.34689
AUS,Feb-92,10.40615
AUS,Mar-92,10.49812
AUS,Apr-92,10.4702
AUS,May-92,10.61943
AUS,Jun-92,10.81138
AUS,Jul-92,11.13584
AUS,Aug-92,10.72316
AUS,Sep-92,10.61666
AUS,Oct-92,11.09227
AUS,Nov-92,11.13678
AUS,Dec-92,11.21769
AUS,Jan-93,10.834
AUS,Feb-93,11.01571
AUS,Mar-93,10.85906
AUS,Apr-93,10.76485
AUS,May-93,10.78739
AUS,Jun-93,10.99427
AUS,Jul-93,10.94384
AUS,Aug-93,10.98405
AUS,Sep-93,10.74168
AUS,Oct-93,10.95828
AUS,Nov-93,10.94934
AUS,Dec-93,10.75694
AUS,Jan-94,10.56924
AUS,Feb-94,10.40021
AUS,Mar-94,10.35418
AUS,Apr-94,10.06089
AUS,May-94,9.767481
AUS,Jun-94,9.82201
AUS,Jul-94,9.63146
AUS,Aug-94,9.445496
AUS,Sep-94,9.354275
AUS,Oct-94,9.093495
AUS,Nov-94,9.143254
AUS,Dec-94,8.935909
AUS,Jan-95,8.857946
AUS,Feb-95,8.824611
AUS,Mar-95,8.617329
AUS,Apr-95,8.265398
AUS,May-95,8.475618
AUS,Jun-95,8.35535
AUS,Jul-95,8.426982
AUS,Aug-95,8.320868
AUS,Sep-95,8.363118
AUS,Oct-95,8.57602
AUS,Nov-95,8.452087
AUS,Dec-95,8.144758
AUS,Jan-96,8.455494
AUS,Feb-96,8.32771
AUS,Mar-96,8.421453
AUS,Apr-96,8.576654
AUS,May-96,8.41547
AUS,Jun-96,8.256826
AUS,Jul-96,8.568409
AUS,Aug-96,8.722674
AUS,Sep-96,8.57661
AUS,Oct-96,8.760438
AUS,Nov-96,8.470781
AUS,Dec-96,8.631488
AUS,Jan-97,8.567435
AUS,Feb-97,8.703664
AUS,Mar-97,8.592807
AUS,Apr-97,8.566405
AUS,May-97,8.548759
AUS,Jun-97,8.332915
AUS,Jul-97,8.589861
AUS,Aug-97,8.466051
AUS,Sep-97,8.068501
AUS,Oct-97,8.033845
AUS,Nov-97,7.987101
AUS,Dec-97,7.911155
AUS,Jan-98,7.86605
AUS,Feb-98,7.773343
AUS,Mar-98,7.883909
AUS,Apr-98,7.602554
AUS,May-98,7.76585
AUS,Jun-98,7.833603
AUS,Jul-98,7.975143
AUS,Aug-98,7.756398
AUS,Sep-98,7.634339
AUS,Oct-98,7.314284
AUS,Nov-98,7.62815
AUS,Dec-98,7.184215
AUS,Jan-99,7.119821
AUS,Feb-99,7.115868
AUS,Mar-99,7.013355
AUS,Apr-99,6.979028
AUS,May-99,7.026086
AUS,Jun-99,6.654351
AUS,Jul-99,6.676052
AUS,Aug-99,6.907131
AUS,Sep-99,7.042515
AUS,Oct-99,6.777158
AUS,Nov-99,6.440176
AUS,Dec-99,6.685201
AUS,Jan-00,6.768972
AUS,Feb-00,6.619944
AUS,Mar-00,6.565782
AUS,Apr-00,6.376769
AUS,May-00,6.415163
AUS,Jun-00,6.116051
AUS,Jul-00,5.954925
AUS,Aug-00,6.052351
AUS,Sep-00,5.964069
AUS,Oct-00,6.010425
AUS,Nov-00,6.261842
AUS,Dec-00,6.244661
AUS,1-Jan,6.141033
AUS,1-Feb,6.502514
AUS,1-Mar,6.45946
AUS,1-Apr,6.783172
AUS,1-May,6.893919
AUS,1-Jun,6.933984
AUS,1-Jul,6.880962
AUS,1-Aug,6.881994
AUS,1-Sep,6.842879
AUS,1-Oct,7.194396
AUS,1-Nov,6.884806
AUS,1-Dec,6.862207
AUS,2-Jan,6.914576
AUS,2-Feb,6.53722
AUS,2-Mar,6.431297
AUS,2-Apr,6.34656
AUS,2-May,6.373549
AUS,2-Jun,6.496713
AUS,2-Jul,6.180488
AUS,2-Aug,6.350584
AUS,2-Sep,6.313393
AUS,2-Oct,6.129097
AUS,2-Nov,6.162391
AUS,2-Dec,6.183089
AUS,3-Jan,6.082192
AUS,3-Feb,5.955863
AUS,3-Mar,6.13197
AUS,3-Apr,6.030808
AUS,3-May,6.069918
AUS,3-Jun,6.055619
AUS,3-Jul,6.128766
AUS,3-Aug,5.818796
AUS,3-Sep,5.776393
AUS,3-Oct,5.784034
AUS,3-Nov,5.661158
AUS,3-Dec,5.682138
AUS,4-Jan,5.531861
AUS,4-Feb,5.644053
AUS,4-Mar,5.438286
AUS,4-Apr,5.508479
AUS,4-May,5.337377
AUS,4-Jun,5.464096
AUS,4-Jul,5.551194
AUS,4-Aug,5.518528
AUS,4-Sep,5.371799
AUS,4-Oct,5.123576
AUS,4-Nov,5.162333
AUS,4-Dec,5.06953
AUS,5-Jan,5.074622
AUS,5-Feb,5.085431
AUS,5-Mar,5.163756
AUS,5-Apr,5.123358
AUS,5-May,5.100113
AUS,5-Jun,4.950796
AUS,5-Jul,4.972756
AUS,5-Aug,4.902418
AUS,5-Sep,5.003174
AUS,5-Oct,5.01636
AUS,5-Nov,4.937554
AUS,5-Dec,5.071115
AUS,6-Jan,5.163861
AUS,6-Feb,5.105196
AUS,6-Mar,4.86816
AUS,6-Apr,4.967295
AUS,6-May,4.798697
AUS,6-Jun,4.808897
AUS,6-Jul,4.657434
AUS,6-Aug,4.713168
AUS,6-Sep,4.667052
AUS,6-Oct,4.463884
AUS,6-Nov,4.515885
AUS,6-Dec,4.569097
AUS,7-Jan,4.555173
AUS,7-Feb,4.6362
AUS,7-Mar,4.460739
AUS,7-Apr,4.387366
AUS,7-May,4.26491
AUS,7-Jun,4.324747
AUS,7-Jul,4.254053
AUS,7-Aug,4.30023
AUS,7-Sep,4.213971
AUS,7-Oct,4.327138
AUS,7-Nov,4.427521
AUS,7-Dec,4.309566
AUS,8-Jan,4.221169
AUS,8-Feb,3.981161
AUS,8-Mar,4.058254
AUS,8-Apr,4.266881
AUS,8-May,4.266643
AUS,8-Jun,4.244201
AUS,8-Jul,4.251085
AUS,8-Aug,4.016149
AUS,8-Sep,4.289724
AUS,8-Oct,4.290961
AUS,8-Nov,4.463317
AUS,8-Dec,4.571092
AUS,9-Jan,4.908084
AUS,9-Feb,5.306102
AUS,9-Mar,5.713026
AUS,9-Apr,5.514769
AUS,9-May,5.812155
AUS,9-Jun,5.861667
AUS,9-Jul,5.673621
AUS,9-Aug,5.716066
AUS,9-Sep,5.661459
AUS,9-Oct,5.624306
AUS,9-Nov,5.558989
AUS,9-Dec,5.492146
AUS,10-Jan,5.266345
AUS,10-Feb,5.303343
AUS,10-Mar,5.42433
AUS,10-Apr,5.499742
AUS,10-May,5.229443
AUS,10-Jun,5.144043
AUS,10-Jul,5.289492
AUS,10-Aug,5.033607
AUS,10-Sep,5.053716
AUS,10-Oct,5.286494
AUS,10-Nov,5.109102
AUS,10-Dec,4.878179
AUS,11-Jan,5.00418
AUS,11-Feb,4.978266
AUS,11-Mar,4.927809
AUS,11-Apr,4.960418
AUS,11-May,5.01334
AUS,11-Jun,4.915062
AUS,11-Jul,5.094185
AUS,11-Aug,5.270551
AUS,11-Sep,5.219069
AUS,11-Oct,5.189953
AUS,11-Nov,5.230527
AUS,11-Dec,5.199093
AUS,12-Jan,5.048141
AUS,12-Feb,5.202077
AUS,12-Mar,5.185261
AUS,12-Apr,4.995734
AUS,12-May,5.200192
AUS,12-Jun,5.159878
AUS,12-Jul,5.182952
AUS,12-Aug,5.154801
AUS,12-Sep,5.482411
AUS,12-Oct,5.413185
AUS,12-Nov,5.256284
AUS,12-Dec,5.435501
AUS,13-Jan,5.390453
AUS,13-Feb,5.410675
AUS,13-Mar,5.64447
AUS,13-Apr,5.590552
AUS,13-May,5.610126
AUS,13-Jun,5.689666
AUS,13-Jul,5.634674
AUS,13-Aug,5.838285
AUS,13-Sep,5.695109
AUS,13-Oct,5.825334
AUS,13-Nov,5.796578
AUS,13-Dec,5.90414
AUS,14-Jan,5.944219
AUS,14-Feb,5.895029
AUS,14-Mar,5.882296
AUS,14-Apr,5.809099
AUS,14-May,5.930977
AUS,14-Jun,6.036907
AUS,14-Jul,6.158658
AUS,14-Aug,6.085177
AUS,14-Sep,6.216553
AUS,14-Oct,6.359546
AUS,14-Nov,6.297723
AUS,14-Dec,6.109701
AUS,15-Jan,6.352143
AUS,15-Feb,6.166001
AUS,15-Mar,6.114974
AUS,15-Apr,6.121676
AUS,15-May,5.933183
AUS,15-Jun,5.988641
AUS,15-Jul,6.256232
AUS,15-Aug,6.067544
AUS,15-Sep,6.146586
AUS,15-Oct,5.911436
AUS,15-Nov,5.853846
AUS,15-Dec,5.747006
AUS,16-Jan,6.043354
AUS,16-Feb,5.717444
AUS,16-Mar,5.672294
AUS,16-Apr,5.660189
AUS,16-May,5.71953
AUS,16-Jun,5.66641
AUS,16-Jul,5.672841
AUS,16-Aug,5.587458
AUS,16-Sep,5.624491
AUS,16-Oct,5.572135
AUS,16-Nov,5.762642
AUS,16-Dec,5.833465
AUS,17-Jan,5.70919
AUS,17-Feb,5.885886
AUS,17-Mar,5.887271
AUS,17-Apr,5.636843
AUS,17-May,5.539797
AUS,17-Jun,5.560977
AUS,17-Jul,5.565654
AUS,17-Aug,5.489003
AUS,17-Sep,5.421041
AUS,17-Oct,5.35039
AUS,17-Nov,5.421287
AUS,17-Dec,5.606496
AUS,18-Jan,5.535525
AUS,18-Feb,5.609531
AUS,18-Mar,5.555048
AUS,18-Apr,5.559155
AUS,18-May,5.386026
AUS,18-Jun,5.277534
AUS,18-Jul,5.259318
AUS,18-Aug,5.239898
AUS,18-Sep,4.986863
AUS,18-Oct,4.979814
AUS,18-Nov,5.108513
AUS,18-Dec,5.004922
AUS,19-Jan,5.081373
AUS,19-Feb,5.007784
AUS,19-Mar,5.135801
AUS,19-Apr,5.242968
AUS,19-May,5.199353
AUS,19-Jun,5.201538
AUS,19-Jul,5.228508
AUS,19-Aug,5.223804
AUS,19-Sep,5.160942
AUS,19-Oct,5.271043
AUS,19-Nov,5.15723
AUS,19-Dec,5.046326
AUS,20-Jan,5.311689
AUS,20-Feb,5.13366
AUS,20-Mar,5.271841
AUS,20-Apr,6.374276
AUS,20-May,7.018559
AUS,20-Jun,7.353504
AUS,20-Jul,7.44782
AUS,20-Aug,6.758088
AUS,20-Sep,6.854655
AUS,20-Oct,6.935978
AUS,20-Nov,6.832822
AUS,20-Dec,6.577847
AUS,21-Jan,6.399545
AUS,21-Feb,5.862685
AUS,21-Mar,5.693758
AUS,21-Apr,5.471205
AUS,21-May,5.065564
AUS,21-Jun,4.906898
AUS,21-Jul,4.628413
AUS,21-Aug,4.525121
AUS,21-Sep,4.631909
AUS,21-Oct,5.223247
AUS,21-Nov,4.608804
AUT,Jan-93,3.8
AUT,Feb-93,3.8
AUT,Mar-93,3.9
AUT,Apr-93,3.9
AUT,May-93,4
AUT,Jun-93,4
AUT,Jul-93,4
AUT,Aug-93,4.1
AUT,Sep-93,4
AUT,Oct-93,4
AUT,Nov-93,4
AUT,Dec-93,4
AUT,Jan-94,4
AUT,Feb-94,3.9
AUT,Mar-94,3.8
AUT,Apr-94,3.8
AUT,May-94,3.9
AUT,Jun-94,3.8
AUT,Jul-94,3.8
AUT,Aug-94,3.8
AUT,Sep-94,3.8
AUT,Oct-94,3.8
AUT,Nov-94,3.8
AUT,Dec-94,3.8
AUT,Jan-95,4
AUT,Feb-95,3.9
AUT,Mar-95,3.9
AUT,Apr-95,4
AUT,May-95,4.1
AUT,Jun-95,4.2
AUT,Jul-95,4.3
AUT,Aug-95,4.4
AUT,Sep-95,4.4
AUT,Oct-95,4.5
AUT,Nov-95,4.6
AUT,Dec-95,4.6
AUT,Jan-96,4.7
AUT,Feb-96,4.8
AUT,Mar-96,4.8
AUT,Apr-96,4.8
AUT,May-96,4.8
AUT,Jun-96,4.8
AUT,Jul-96,4.7
AUT,Aug-96,4.7
AUT,Sep-96,4.7
AUT,Oct-96,4.6
AUT,Nov-96,4.6
AUT,Dec-96,4.6
AUT,Jan-97,4.6
AUT,Feb-97,4.7
AUT,Mar-97,4.7
AUT,Apr-97,4.7
AUT,May-97,4.7
AUT,Jun-97,4.7
AUT,Jul-97,4.8
AUT,Aug-97,4.8
AUT,Sep-97,4.8
AUT,Oct-97,4.8
AUT,Nov-97,4.9
AUT,Dec-97,4.9
AUT,Jan-98,4.9
AUT,Feb-98,5
AUT,Mar-98,4.9
AUT,Apr-98,4.9
AUT,May-98,4.8
AUT,Jun-98,4.8
AUT,Jul-98,4.7
AUT,Aug-98,4.7
AUT,Sep-98,4.6
AUT,Oct-98,4.5
AUT,Nov-98,4.4
AUT,Dec-98,4.3
AUT,Jan-99,4.3
AUT,Feb-99,4.2
AUT,Mar-99,4.2
AUT,Apr-99,4.2
AUT,May-99,4.2
AUT,Jun-99,4.2
AUT,Jul-99,4.1
AUT,Aug-99,4
AUT,Sep-99,4
AUT,Oct-99,4
AUT,Nov-99,4.1
AUT,Dec-99,4.2
AUT,Jan-00,4.3
AUT,Feb-00,4.3
AUT,Mar-00,4.1
AUT,Apr-00,3.8
AUT,May-00,3.7
AUT,Jun-00,3.6
AUT,Jul-00,3.8
AUT,Aug-00,3.8
AUT,Sep-00,3.9
AUT,Oct-00,3.8
AUT,Nov-00,3.8
AUT,Dec-00,3.7
AUT,1-Jan,3.6
AUT,1-Feb,3.6
AUT,1-Mar,3.7
AUT,1-Apr,3.9
AUT,1-May,4
AUT,1-Jun,4.1
AUT,1-Jul,4.1
AUT,1-Aug,4.1
AUT,1-Sep,4.1
AUT,1-Oct,4.2
AUT,1-Nov,4.3
AUT,1-Dec,4.4
AUT,2-Jan,4.5
AUT,2-Feb,4.5
AUT,2-Mar,4.5
AUT,2-Apr,4.3
AUT,2-May,4.2
AUT,2-Jun,4.2
AUT,2-Jul,4.3
AUT,2-Aug,4.4
AUT,2-Sep,4.5
AUT,2-Oct,4.4
AUT,2-Nov,4.4
AUT,2-Dec,4.5
AUT,3-Jan,4.5
AUT,3-Feb,4.5
AUT,3-Mar,4.6
AUT,3-Apr,4.7
AUT,3-May,4.8
AUT,3-Jun,4.9
AUT,3-Jul,4.8
AUT,3-Aug,4.8
AUT,3-Sep,4.8
AUT,3-Oct,4.9
AUT,3-Nov,5
AUT,3-Dec,5.2
AUT,4-Jan,6.1
AUT,4-Feb,6
AUT,4-Mar,5.9
AUT,4-Apr,6
AUT,4-May,5.7
AUT,4-Jun,5.6
AUT,4-Jul,5.5
AUT,4-Aug,5.7
AUT,4-Sep,6.2
AUT,4-Oct,6.1
AUT,4-Nov,5.7
AUT,4-Dec,6
AUT,5-Jan,5.7
AUT,5-Feb,5.7
AUT,5-Mar,6
AUT,5-Apr,5.9
AUT,5-May,6.2
AUT,5-Jun,6.2
AUT,5-Jul,6.1
AUT,5-Aug,6
AUT,5-Sep,6.1
AUT,5-Oct,6.2
AUT,5-Nov,6.1
AUT,5-Dec,6.1
AUT,6-Jan,6.1
AUT,6-Feb,6
AUT,6-Mar,6.1
AUT,6-Apr,5.7
AUT,6-May,5.4
AUT,6-Jun,6
AUT,6-Jul,5.5
AUT,6-Aug,5.3
AUT,6-Sep,5.1
AUT,6-Oct,5.3
AUT,6-Nov,5.3
AUT,6-Dec,5.4
AUT,7-Jan,5.2
AUT,7-Feb,5.5
AUT,7-Mar,5.1
AUT,7-Apr,5.6
AUT,7-May,5.6
AUT,7-Jun,5.2
AUT,7-Jul,5.5
AUT,7-Aug,5.4
AUT,7-Sep,5
AUT,7-Oct,5
AUT,7-Nov,4.9
AUT,7-Dec,4.5
AUT,8-Jan,4.7
AUT,8-Feb,4.6
AUT,8-Mar,4.3
AUT,8-Apr,4.2
AUT,8-May,4.1
AUT,8-Jun,3.9
AUT,8-Jul,4.4
AUT,8-Aug,4.4
AUT,8-Sep,4.3
AUT,8-Oct,4.4
AUT,8-Nov,4.8
AUT,8-Dec,5.1
AUT,9-Jan,5
AUT,9-Feb,5
AUT,9-Mar,5.3
AUT,9-Apr,5.7
AUT,9-May,5.6
AUT,9-Jun,5.9
AUT,9-Jul,6.2
AUT,9-Aug,5.8
AUT,9-Sep,6.5
AUT,9-Oct,6
AUT,9-Nov,6
AUT,9-Dec,5.4
AUT,10-Jan,5.3
AUT,10-Feb,5.3
AUT,10-Mar,5.5
AUT,10-Apr,5.5
AUT,10-May,5.3
AUT,10-Jun,5.3
AUT,10-Jul,5.2
AUT,10-Aug,5.2
AUT,10-Sep,5.1
AUT,10-Oct,5.2
AUT,10-Nov,4.7
AUT,10-Dec,4.8
AUT,11-Jan,5
AUT,11-Feb,5.5
AUT,11-Mar,5
AUT,11-Apr,4.9
AUT,11-May,4.9
AUT,11-Jun,4.6
AUT,11-Jul,4.3
AUT,11-Aug,4.4
AUT,11-Sep,4.4
AUT,11-Oct,5.2
